epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,3.236271032191431e+19,781899455983281,3.2363492221370294e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-3.2370889128175416e+20,781899455983281,-3.237081093822982e+20
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,6.595887496509394e+19,781899455983281,6.595965686454992e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-8.82967860752369e+19,781899455983281,-8.82960041757809e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,1.0244611055124031e+20,781899455983281,1.024468924506963e+20
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,3.4036550578412794e+19,781899455983281,3.4037332477868777e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-9.824076469226201e+19,781899455983281,-9.823998279280602e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-4.861815501316545e+19,781899455983281,-4.861737311370947e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-1.1224876622564408e+20,781899455983281,-1.1224798432618809e+20
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-6.965907837869301e+19,781899455983281,-6.965829647923703e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,9.85185702976863e+19,781899455983281,9.851935219714228e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-2.447148576170517e+18,781899455983281,-2.446366676714534e+18
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-4.604880430654339e+19,781899455983281,-4.604802240708741e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-1.7635668571230627e+20,781899455983281,-1.763559038128503e+20
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,6.643677629596261e+19,781899455983281,6.643755819541859e+19
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,-3.434291445179129e+18,781899455983281,-3.4335095457231457e+18
0.1,8225871,0,9223372036854775807,9.223372036854776e+19,1.1724220656170323e+20,781899455983281,1.1724298846115922e+20
