epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
2,8225871,0,9223372036854775807,4.611686018427388e+18,-3.614395770575927e+18,781899455983281,-3.6136138711199437e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.822962949250265e+18,781899455983281,1.8237448487062484e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.367187167045523e+18,781899455983281,1.3679690665015063e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.0621531775787753e+18,781899455983281,-2.061371278122792e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.0638713082930196e+19,781899455983281,-1.0637931183474213e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.941731080823888e+19,781899455983281,-1.9416528908782895e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-4.900328518158739e+18,781899455983281,-4.899546618702756e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.1551875546382586e+19,781899455983281,-2.1551093646926602e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.0448293522973851e+18,781899455983281,-1.0440474528414019e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,4.728094268229718e+18,781899455983281,4.728876167685702e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,2.1906844604981632e+18,781899455983281,2.1914663599541466e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.2908987827146678e+19,781899455983281,-1.2908205927690695e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-3.0792902020560133e+18,781899455983281,-3.07850830260003e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,5.73600488965779e+18,781899455983281,5.736786789113774e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.0144246775327658e+17,781899455983281,-2.0066056829729328e+17
2,8225871,0,9223372036854775807,4.611686018427388e+18,4.2087607819803443e+18,781899455983281,4.2095426814363274e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-9.53539337496373e+18,781899455983281,-9.534611475507747e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,4.500308617593406e+18,781899455983281,4.501090517049389e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.917933578657323e+18,781899455983281,1.9187154781133064e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.3797920946977664e+17,781899455983281,-2.3719731001379334e+17
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.0707147189923828e+19,781899455983281,1.0707929089379811e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,2.573838735684089e+18,781899455983281,2.574620635140072e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-5.644553413080533e+18,781899455983281,-5.643771513624549e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.3386080421699301e+19,781899455983281,1.3386862321155285e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-3.4330054521953715e+18,781899455983281,-3.4322235527393884e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,7.282123364217052e+18,781899455983281,7.282905263673036e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,2.1455017376593638e+18,781899455983281,2.1462836371153472e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,2.2494378890529748e+18,781899455983281,2.2502197885089582e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.5856602408554062e+19,781899455983281,1.5857384308010045e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-4.5785962248248156e+18,781899455983281,-4.5778143253688325e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,6.470051908116929e+17,781899455983281,6.477870902676762e+17
2,8225871,0,9223372036854775807,4.611686018427388e+18,8.284466616751873e+17,781899455983281,8.292285611311706e+17
2,8225871,0,9223372036854775807,4.611686018427388e+18,-3.6344775708516367e+18,781899455983281,-3.6336956713956536e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.77206196603308e+18,781899455983281,-2.7712800665770967e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.1404520202821374e+19,781899455983281,-1.140373830336539e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,-4.117487129981706e+18,781899455983281,-4.116705230525723e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.1946300583963132e+19,781899455983281,1.1947082483419116e+19
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.0127099497292017e+18,781899455983281,1.0134918491851849e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,1.7592311175392287e+18,781899455983281,1.760013016995212e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,7.302498471735458e+18,781899455983281,7.303280371191441e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,7.758273376727457e+18,781899455983281,7.75905527618344e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.569830387939288e+16,781899455983281,-2.49164044234096e+16
2,8225871,0,9223372036854775807,4.611686018427388e+18,4.5230673521142093e+18,781899455983281,4.5238492515701924e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,6.406203632408243e+18,781899455983281,6.406985531864227e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-8.490889123930692e+18,781899455983281,-8.490107224474708e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,4.526212450216493e+18,781899455983281,4.526994349672476e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.32183355914469e+18,781899455983281,-2.321051659688707e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.745924830585789e+18,781899455983281,-1.7451429311298056e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,5.522039504565478e+18,781899455983281,5.522821404021462e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-4.897613008642519e+18,781899455983281,-4.896831109186535e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,5.920979935548838e+18,781899455983281,5.921761835004822e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-2.3705728264369024e+18,781899455983281,-2.3697909269809193e+18
2,8225871,0,9223372036854775807,4.611686018427388e+18,-1.6025625222215363e+18,781899455983281,-1.601780622765553e+18
