epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
0.5,6699,0,2147483647,4294967294.0,625133291.3456011,772575337.0,1397708628.345601
0.5,6699,0,2147483647,4294967294.0,1006856005.7148489,772575337.0,1779431342.714849
0.5,6699,0,2147483647,4294967294.0,14538826218.830618,772575337.0,15311401555.830618
0.5,6699,0,2147483647,4294967294.0,-8109565996.333086,772575337.0,-7336990659.333086
0.5,6699,0,2147483647,4294967294.0,2997057758.1550903,772575337.0,3769633095.1550903
0.5,6699,0,2147483647,4294967294.0,3164142625.8968654,772575337.0,3936717962.8968654
0.5,6699,0,2147483647,4294967294.0,15195191235.856398,772575337.0,15967766572.856398
0.5,6699,0,2147483647,4294967294.0,-394435356.27609074,772575337.0,378139980.72390926
0.5,6699,0,2147483647,4294967294.0,2030352769.6006527,772575337.0,2802928106.6006527
0.5,6699,0,2147483647,4294967294.0,-9213397209.74227,772575337.0,-8440821872.7422695
0.5,6699,0,2147483647,4294967294.0,-2044177219.8820207,772575337.0,-1271601882.8820207
0.5,6699,0,2147483647,4294967294.0,5247505991.6311655,772575337.0,6020081328.6311655
0.5,6699,0,2147483647,4294967294.0,-1400503440.3416448,772575337.0,-627928103.3416448
0.5,6699,0,2147483647,4294967294.0,-1424227360.5525184,772575337.0,-651652023.5525184
0.5,6699,0,2147483647,4294967294.0,4247134893.00897,772575337.0,5019710230.00897
0.5,6699,0,2147483647,4294967294.0,-8832679540.36693,772575337.0,-8060104203.36693
0.5,6699,0,2147483647,4294967294.0,-709715809.6232249,772575337.0,62859527.376775146
0.5,6699,0,2147483647,4294967294.0,619204854.309821,772575337.0,1391780191.3098211
0.5,6699,0,2147483647,4294967294.0,-6455778833.062889,772575337.0,-5683203496.062889
0.5,6699,0,2147483647,4294967294.0,224059332.02589038,772575337.0,996634669.0258904
0.5,6699,0,2147483647,4294967294.0,3090850890.163953,772575337.0,3863426227.163953
0.5,6699,0,2147483647,4294967294.0,-5415695435.744446,772575337.0,-4643120098.744446
