epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
0.1,55500,0,2147483647,21474836470.0,-90192307384.53864,1417404433,-88774902951.53864
0.1,55500,0,2147483647,21474836470.0,15411223813.804394,1417404433,16828628246.804394
0.1,55500,0,2147483647,21474836470.0,652728533.9879445,1417404433,2070132966.9879446
0.1,55500,0,2147483647,21474836470.0,-15800369152.133224,1417404433,-14382964719.133224
0.1,55500,0,2147483647,21474836470.0,-43430034374.26925,1417404433,-42012629941.26925
0.1,55500,0,2147483647,21474836470.0,-19564771955.320786,1417404433,-18147367522.320786
0.1,55500,0,2147483647,21474836470.0,1210439405.5071058,1417404433,2627843838.507106
0.1,55500,0,2147483647,21474836470.0,-54737493225.09593,1417404433,-53320088792.09593
0.1,55500,0,2147483647,21474836470.0,2476798348.4228225,1417404433,3894202781.4228225
0.1,55500,0,2147483647,21474836470.0,-11589207088.844246,1417404433,-10171802655.844246
0.1,55500,0,2147483647,21474836470.0,-4021371242.3262343,1417404433,-2603966809.3262343
0.1,55500,0,2147483647,21474836470.0,10231612900.823786,1417404433,11649017333.823786
0.1,55500,0,2147483647,21474836470.0,34473717001.345955,1417404433,35891121434.345955
0.1,55500,0,2147483647,21474836470.0,-12184739673.274986,1417404433,-10767335240.274986
0.1,55500,0,2147483647,21474836470.0,-4586382045.313699,1417404433,-3168977612.313699
0.1,55500,0,2147483647,21474836470.0,1116423611.226426,1417404433,2533828044.226426
0.1,55500,0,2147483647,21474836470.0,-1245913418.0143363,1417404433,171491014.98566365
0.1,55500,0,2147483647,21474836470.0,34265953168.506245,1417404433,35683357601.50624
0.1,55500,0,2147483647,21474836470.0,-8303398161.068916,1417404433,-6885993728.068916
0.1,55500,0,2147483647,21474836470.0,26870239760.930405,1417404433,28287644193.930405
0.1,55500,0,2147483647,21474836470.0,1108012876.2271564,1417404433,2525417309.2271566
0.1,55500,0,2147483647,21474836470.0,18896540842.277443,1417404433,20313945275.277443
0.1,55500,0,2147483647,21474836470.0,-39411374754.48539,1417404433,-37993970321.48539
0.1,55500,0,2147483647,21474836470.0,-12111439684.38356,1417404433,-10694035251.38356
0.1,55500,0,2147483647,21474836470.0,3412874887.4779167,1417404433,4830279320.477917
0.1,55500,0,2147483647,21474836470.0,1685406716.8512995,1417404433,3102811149.8512993
0.1,55500,0,2147483647,21474836470.0,29202550919.210354,1417404433,30619955352.210354
0.1,55500,0,2147483647,21474836470.0,-56047160171.85645,1417404433,-54629755738.85645
0.1,55500,0,2147483647,21474836470.0,46006666354.94665,1417404433,47424070787.94665
0.1,55500,0,2147483647,21474836470.0,-3872236342.8158703,1417404433,-2454831909.8158703
0.1,55500,0,2147483647,21474836470.0,41290640819.272705,1417404433,42708045252.272705
0.1,55500,0,2147483647,21474836470.0,90538228197.81927,1417404433,91955632630.81927
0.1,55500,0,2147483647,21474836470.0,-9040816874.207851,1417404433,-7623412441.207851
0.1,55500,0,2147483647,21474836470.0,-14114939778.005287,1417404433,-12697535345.005287
0.1,55500,0,2147483647,21474836470.0,71402960396.18056,1417404433,72820364829.18056
0.1,55500,0,2147483647,21474836470.0,15598436269.306559,1417404433,17015840702.306559
