epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.2994121435730166e+19,781899455983281,2.299490333518615e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.36344562332789e+19,781899455983281,-7.363367433382292e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,3.734020543690573e+19,781899455983281,3.7340987336361705e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.9453381649052147e+18,781899455983281,1.946120064361198e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.064767381239072e+19,781899455983281,2.0648455711846703e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.0791941601217877e+20,781899455983281,-1.0791863411272278e+20
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.7862633120399867e+18,781899455983281,2.78704521149597e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.7091953264262707e+18,781899455983281,2.709977225882254e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-4.742357757683908e+19,781899455983281,-4.74227956773831e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.460229701790181e+19,781899455983281,1.4603078917357793e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,8.489944499731635e+19,781899455983281,8.490022689677233e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,6.558494882116156e+19,781899455983281,6.558573072061754e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.040387054155121e+19,781899455983281,1.0404652441007194e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.8919369260683465e+19,781899455983281,1.892015116013945e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.011183276443761e+19,781899455983281,2.0112614663893594e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.4543563065143316e+18,781899455983281,-3.4535744070583485e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.340584814433597e+19,781899455983281,-1.3405066244879987e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.41564105684562e+19,781899455983281,-7.41556286690002e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.893516849725882e+19,781899455983281,2.8935950396714803e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.1995698024485517e+19,781899455983281,1.19964799239415e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.4468168646998053e+19,781899455983281,-2.446738674754207e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.1933583526688883e+19,781899455983281,-3.19328016272329e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,6.431780871375487e+19,781899455983281,6.431859061321085e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.4954672632293063e+19,781899455983281,1.4955454531749046e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.6642267121653432e+19,781899455983281,1.6643049021109416e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.91299317767503e+19,781899455983281,4.913071367620628e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.5855309242677082e+19,781899455983281,-1.5854527343221098e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.7671334710089445e+19,781899455983281,2.767211660954543e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,5.7603004440180515e+19,781899455983281,5.7603786339636494e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.3202482218680457e+19,781899455983281,-1.3201700319224474e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,6.02844819045817e+19,781899455983281,6.028526380403768e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.949850041078338e+19,781899455983281,1.9499282310239363e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,8.7442890375315e+18,781899455983281,8.745070936987483e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.0353520841321316e+19,781899455983281,2.03543027407773e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,7.2930214063252095e+19,781899455983281,7.2930995962708074e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.245256910685817e+19,781899455983281,-2.2451787207402185e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-4.62579956477277e+19,781899455983281,-4.625721374827172e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.2316457831612824e+20,781899455983281,1.2316536021558423e+20
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.5019841427086252e+19,781899455983281,-1.5019059527630268e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-9.326975703443677e+18,781899455983281,-9.326193803987694e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.2903575233463725e+20,781899455983281,1.2903653423409324e+20
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.132721529889213e+19,781899455983281,4.132799719834811e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.036824336745499e+19,781899455983281,-1.0367461467999007e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.4224941319056794e+19,781899455983281,-3.422415941960081e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,5.426094701327191e+19,781899455983281,5.426172891272789e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,7.616203886849096e+19,781899455983281,7.616282076794695e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.266911186158578e+19,781899455983281,-7.26683299621298e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.933414023056571e+19,781899455983281,1.9334922130021695e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.3227662439903583e+20,781899455983281,1.3227740629849181e+20
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.9552250710518964e+19,781899455983281,-2.955146881106298e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.248564082429505e+18,781899455983281,2.2493459818854884e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.3985272371354667e+19,781899455983281,-1.3984490471898683e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-6.684558897629332e+19,781899455983281,-6.684480707683734e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.9039447480073146e+19,781899455983281,2.904022937952913e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.1524031992837487e+19,781899455983281,-1.1523250093381503e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-5.885848967342436e+19,781899455983281,-5.885770777396838e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,8.469435428282223e+18,781899455983281,8.470217327738206e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.220403426865067e+19,781899455983281,-3.2203252369194684e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.1425681121394913e+19,781899455983281,-2.142489922193893e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,3.3395488729674703e+19,781899455983281,3.3396270629130686e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.538380474955164e+18,781899455983281,-7.53759857549918e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-8.790190806331254e+18,781899455983281,-8.78940890687527e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,3.974199357652758e+19,781899455983281,3.974277547598356e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.0503857615120656e+19,781899455983281,-1.0503075715664673e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-5.607078357220645e+19,781899455983281,-5.607000167275047e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.353181272223522e+19,781899455983281,-2.3531030822779236e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.9323942450044703e+19,781899455983281,1.9324724349500686e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.9014076012050235e+19,781899455983281,-3.9013294112594256e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,3.2430926718230032e+19,781899455983281,3.2431708617686016e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.73479821971546e+18,781899455983281,-2.734016320259477e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.9307259113437233e+19,781899455983281,1.9308041012893217e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.058195571312336e+19,781899455983281,2.0582737612579344e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.118192743831467e+19,781899455983281,-7.118114553885869e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,7.912519829691582e+19,781899455983281,7.912598019637181e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.4710289116288152e+19,781899455983281,1.4711071015744135e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.3390924188295545e+19,781899455983281,-1.3390142288839561e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.384269227840938e+19,781899455983281,4.384347417786536e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.0684392948342458e+19,781899455983281,-1.0683611048886475e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.7583839491767249e+19,781899455983281,-1.7583057592311265e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.7098852131284578e+19,781899455983281,1.7099634030740562e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.7613438940364055e+19,781899455983281,2.761422083982004e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-3.936463319951018e+19,781899455983281,-3.9363851300054204e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-4.0465855583934185e+19,781899455983281,-4.046507368447821e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,6.332419230771745e+18,781899455983281,6.333201130227728e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.6152258654822257e+19,781899455983281,2.615304055427824e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-6.189916020171167e+19,781899455983281,-6.189837830225569e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.813839073835937e+18,781899455983281,4.81462097329192e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.3959535987319378e+19,781899455983281,2.396031788677536e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.200507419821298e+17,781899455983281,4.208326414381131e+17
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,3.909794253661437e+19,781899455983281,3.909872443607035e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.338991421107935e+18,781899455983281,-2.338209521651952e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.7716065967900434e+19,781899455983281,4.771684786735641e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-1.0588206579710917e+20,781899455983281,-1.0588128389765318e+20
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,2.7462436988501336e+19,781899455983281,2.746321888795732e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-8.910674248020243e+18,781899455983281,-8.90989234856426e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,4.32139767577708e+19,781899455983281,4.321475865722678e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.532714800470418e+18,781899455983281,-7.531932901014435e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-7.675989302921004e+18,781899455983281,-7.67520740346502e+18
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,1.7453184634642622e+19,781899455983281,1.7453966534098606e+19
0.25,8225871,0,9223372036854775807,3.6893488147419103e+19,-2.6165341248813046e+18,781899455983281,-2.6157522254253215e+18
